 uniqueID,fam_id,fam_id 2,Income-to-needs,sub_id,Sex,Inequality Grp,Income Grp,Final Grp,Household Income,Valence Pre,Arousal Pre,Valence Post,Arousal Post,Age,CT Mean Income,Gini CT,Voice Rating,Formant Position,Formant Dispersion,Fundamental Frequency,N1,N2,N3,N4,N5,N6,Neuroticism,E1,E2,E3,E4,E5,E6,Extroversion,O1,O2,O3,O4,O5,O6,Openness,A1,A2,A3,A4,A5,A6,Agreeableness,C1,C2,C3,C4,C5,C6,Conscientiousness
FAM9984_498562,FAM9984,FAM9984,2.706685513,498562,1,high,high,HI-HII,over 85000,-9,-9,-9,-9,171,56682,0.476357393,,,,,20,15,15,21,23,14,108,30,26,15,17,19,24,131,23,27,21,16,17,18,122,21,24,27,26,16,21,135,23,22,21,21,21,16,124
FAM2839_328236,FAM2839,FAM2839,2.706685513,328236,1,high,high,HI-HII,over 85000,5,2,5,2,196,55118,0.480416107,,,,,13,12,11,14,19,9,78,31,29,25,21,25,31,162,20,23,24,14,22,18,121,23,15,28,20,11,25,122,24,20,18,21,21,16,120
FAM2839_449580,FAM2839,FAM2839,2.706685513,449580,1,high,high,HI-HII,over 85000,4,2,3,2,173,55118,0.480416107,,,,,19,13,9,14,19,15,89,24,26,19,19,22,24,134,18,19,18,15,21,17,108,21,21,22,17,15,20,116,20,19,22,24,23,20,128
FAM4952_474604,FAM4952,FAM4952,2.706685513,474604,1,high,high,HI-HII,over 85000,4,1,4,2,154,55118,0.480416107,,0.903782114,1405.508486,234.9780625,12,14,10,15,14,11,76,21,18,13,17,13,15,97,16,13,16,11,16,17,89,19,22,24,19,19,21,124,19,11,21,20,22,18,111
FAM4952_388373,FAM4952,FAM4952,2.706685513,388373,0,high,high,HI-HII,over 85000,4,1,4,1,174,55118,0.480416107,,,,,13,11,9,15,11,7,66,17,10,15,14,16,21,93,15,13,16,14,18,17,93,17,19,18,16,13,15,98,25,21,18,19,23,20,126
FAM9750_363131,FAM9750,FAM9750,2.706685513,325747,1,high,high,HI-HII,over 85000,4,1,4,2,193,55118,0.480416107,,,,,11,11,6,16,9,9,62,22,10,9,12,19,29,101,30,27,19,14,26,26,142,16,28,22,23,20,20,129,22,16,24,22,22,21,127
FAM9750_452441,FAM9750,FAM9750,2.706685513,491414,1,high,high,HI-HII,over 85000,5,1,5,1,160,55118,0.480416107,,-0.017308941,1389.324683,266.2425337,14,14,16,14,10,12,80,30,18,10,16,22,24,120,12,17,17,9,22,10,87,20,20,28,20,12,26,126,20,28,26,20,25,22,141
FAM5754_423898,FAM5754,FAM5754,2.921200613,423898,0,high,high,HI-HII,80000,4,2,3,2,158,53032,0.441603883,0.972222222,0.961234214,1233.890968,218.5837343,12,18,14,16,12,16,88,19,16,17,15,22,16,105,13,16,18,16,18,19,100,14,12,19,21,17,21,104,14,14,14,16,13,16,87
FAM5754_319821,FAM5754,FAM5754,2.921200613,319821,1,high,high,HI-HII,80000,4,1,4,1,194,53032,0.441603883,,0.290033266,1378.419775,224.3485217,16,13,17,15,18,13,92,20,22,12,15,19,22,110,15,12,15,13,12,18,85,12,21,22,22,21,19,117,21,14,21,20,22,16,114
FAM5660_430593,FAM5660,FAM5660,3.28635069,430593,0,high,high,HI-HII,over 85000,4,1,2,3,152,55426,0.468630303,,,,,17,18,13,17,16,17,98,24,25,14,19,26,25,133,20,17,20,21,22,22,122,22,24,25,18,10,27,126,21,12,19,22,15,15,104
FAM5660_388888,FAM5660,FAM5660,3.28635069,388888,0,high,high,HI-HII,over 85000,5,1,4,2,175,55426,0.468630303,,,,,18,9,16,17,21,15,96,30,28,14,26,16,28,142,21,18,22,14,26,16,117,18,32,26,27,20,28,151,24,12,23,23,14,14,110
FAM9529_358440,FAM9529,FAM9529,1.804457009,328802,1,low,high,HI-LII,60000,4,1,4,1,187,60695,0.367353356,,,,,19,13,6,8,19,13,78,29,26,23,24,23,28,153,18,29,23,21,20,23,134,26,18,26,14,11,19,114,25,21,25,25,28,20,144
FAM9529_415345,FAM9529,FAM9529,1.804457009,384707,1,low,high,HI-LII,60000,4,3,3,4,162,60695,0.367353356,,0.586602157,1384.060135,273.5014112,28,15,32,24,23,16,138,21,14,12,24,20,26,117,22,10,16,12,16,16,92,16,20,32,16,16,25,125,28,28,20,20,24,32,152
FAM3469_573223,FAM3469,FAM3469,1.804457009,573223,0,low,high,HI-LII,60000,5,2,5,3,188,55945,0.372220123,,2.832697701,1224.98707,141.0303255,17,12,12,16,18,13,88,20,17,12,19,18,23,109,24,13,19,15,15,17,103,22,24,21,23,15,19,124,21,18,19,18,21,16,113
FAM3469_396382,FAM3469,FAM3469,1.804457009,396382,0,low,high,HI-LII,60000,5,1,5,1,218,55945,0.372220123,,-0.57210525,,,18,17,17,16,16,16,100,15,17,17,16,16,16,97,16,15,18,16,16,16,97,14,15,18,16,16,16,95,15,15,16,16,16,16,94
FAM3469_433914,FAM3469,FAM3469,1.804457009,433914,0,low,high,HI-LII,60000,4,2,2,4,203,55945,0.372220123,,,,,20,9,7,19,16,8,79,25,19,13,26,26,29,138,21,16,21,11,25,16,110,18,27,27,16,19,18,125,21,20,28,18,27,18,132
FAM7801_423768,FAM7801,FAM7801,1.804457009,423768,0,low,high,HI-LII,60000,4,1,4,1,158,55945,0.372220123,,-1.846113492,1326.665332,180.1343504,15,15,17,17,16,17,97,20,18,15,18,24,20,115,18,14,17,10,17,17,93,20,19,18,18,17,20,112,19,16,17,16,20,19,107
FAM7801_385071,FAM7801,FAM7801,1.804457009,385071,0,low,high,HI-LII,60000,5,3,4,4,205,55945,0.372220123,0.972222222,-1.632760763,1252.396096,137.4695294,23,17,15,17,18,14,104,25,17,20,20,20,24,126,20,21,22,14,16,13,106,20,20,22,17,15,25,119,19,17,19,17,18,16,106
FAM2941_463339,FAM2941,FAM2941,1.804457009,463339,1,low,high,HI-LII,60000,4,2,4,1,155,64700,0.381826525,,-0.275360387,1399.349488,275.1876759,19,12,11,12,15,11,80,22,22,17,20,19,26,126,18,19,17,17,17,16,104,16,22,22,19,16,19,114,20,17,20,21,20,17,115
FAM2941_332186,FAM2941,FAM2941,1.804457009,332186,0,low,high,HI-LII,60000,3,2,3,3,178,64700,0.381826525,,,,,20,14,19,18,18,18,107,17,5,16,24,16,25,103,25,13,25,13,21,20,117,18,25,14,15,11,22,105,16,15,22,19,13,16,101
FAM4790_354051,FAM4790,FAM4790,1.804457009,354051,0,low,high,HI-LII,60000,4,1,4,1,172,64700,0.381826525,,,,,15,10,3,15,17,10,70,12,16,19,13,13,14,87,21,10,12,15,11,16,85,15,16,23,24,13,15,106,17,13,18,14,21,16,99
FAM4790_463236,FAM4790,FAM4790,1.804457009,463236,1,low,high,HI-LII,60000,4,2,4,1,149,64700,0.381826525,,-0.458722541,1368.565966,257.7408571,16,9,10,15,14,7,71,22,24,17,22,23,23,131,19,14,20,17,21,14,105,17,19,25,16,14,21,112,20,13,23,17,19,15,107
FAM5085_427554,FAM5085,FAM5085,1.804457009,427554,0,low,high,HI-LII,60000,4,1,4,1,167,64700,0.381826525,,,,,9,16,15,10,11,10,71,31,26,16,17,23,27,140,14,19,18,17,22,16,106,17,14,23,16,15,20,105,24,16,20,18,24,22,124
FAM5085_354351,FAM5085,FAM5085,1.804457009,354351,1,low,high,HI-LII,60000,4,3,4,3,189,64700,0.381826525,0.138888889,-0.46361253,1350.130145,210.0685408,13,11,17,20,17,12,90,22,18,16,20,21,24,121,18,17,16,17,23,16,107,16,24,22,21,20,19,122,20,20,19,19,21,18,117
FAM5862_570676,FAM5862,FAM5862,1.804457009,570676,0,low,high,HI-LII,60000,3,2,3,2,178,64700,0.381826525,,0.783265917,1301.347324,183.8529525,17,13,16,16,16,12,90,20,14,17,20,15,17,103,21,18,16,14,27,24,120,15,20,23,16,18,17,109,25,20,14,22,25,20,126
FAM5862_464491,FAM5862,FAM5862,1.804457009,464491,0,low,high,HI-LII,60000,4,2,3,2,203,64700,0.381826525,,,,,24,14,20,21,19,12,110,25,16,19,21,26,14,121,24,14,20,14,28,23,123,21,16,23,15,16,21,112,20,18,26,26,22,18,130
FAM3553_438526,FAM3553,FAM3553,1.804457009,438526,0,low,high,HI-LII,60000,4,2,4,2,195,64930,0.396364515,,-1.372718147,1270.22304,122.8623162,14,12,12,16,17,12,83,22,23,17,22,18,23,125,21,19,21,16,20,17,114,20,21,22,22,18,22,125,18,19,19,16,17,16,105
FAM3553_347593,FAM3553,FAM3553,1.804457009,347593,1,low,high,HI-LII,60000,5,3,4,4,213,64930,0.396364515,,-0.158108834,1333.948701,200.1231267,18,8,7,10,12,9,64,30,24,20,20,23,27,144,28,23,27,15,18,14,125,27,26,29,23,21,28,154,26,10,31,20,22,15,124
FAM6484_381553,FAM6484,FAM6484,1.804457009,381553,0,low,high,HI-LII,60000,3,1,3,1,210,64930,0.396364515,,,,,12,18,20,11,20,16,97,18,17,16,14,16,14,95,23,18,17,17,17,15,107,20,13,19,15,16,15,98,16,14,14,18,10,17,89
FAM6484_463560,FAM6484,FAM6484,1.804457009,463560,0,low,high,HI-LII,60000,4,4,2,2,164,64930,0.396364515,,,,,19,15,16,14,22,12,98,21,16,17,16,14,13,97,17,9,16,13,19,18,92,13,10,20,20,15,13,91,18,16,19,16,13,9,91
FAM9662_338992,FAM9662,FAM9662,1.804457009,663370,0,low,high,HI-LII,60000,3,1,3,1,221,52646,0.397575315,,,,,11,18,12,11,17,15,84,26,21,14,21,20,21,123,16,17,19,16,19,19,106,19,21,22,16,18,20,116,19,16,20,17,18,9,99
FAM9662_440109,FAM9662,FAM9662,1.804457009,529249,1,low,high,HI-LII,60000,4,1,4,1,183,52646,0.397575315,,0.453986604,1358.296759,224.6205323,16,13,9,13,16,10,77,23,23,14,18,14,24,116,23,20,23,13,22,24,125,18,29,28,16,21,21,133,24,17,24,23,21,21,130
FAM1517_498845,FAM1517,FAM1517,1.804457009,498845,0,low,high,HI-LII,60000,4,2,5,4,197,65490,0.408342894,,,,,14,12,17,18,17,15,93,24,24,14,25,25,24,136,24,16,22,13,19,17,111,20,22,24,16,12,20,114,18,21,28,20,19,15,121
FAM1517_353218,FAM1517,FAM1517,1.804457009,353218,1,low,high,HI-LII,60000,4,1,4,1,222,65490,0.408342894,0.208333333,0.58465983,1380.326396,210.8665929,17,9,11,14,16,10,77,24,21,14,22,21,24,126,16,18,16,15,23,21,109,21,22,25,19,14,24,125,23,17,24,20,22,18,124
FAM6828_452067,FAM6828,FAM6828,1.804457009,452067,1,low,high,HI-LII,60000,4,2,4,1,147,65490,0.408342894,0.541666667,-0.257123329,1422.413037,266.88766,15,17,13,15,16,12,88,25,22,16,24,20,20,127,16,18,17,15,19,16,101,20,21,21,17,15,16,110,19,18,19,20,21,15,112
FAM6828_306509,FAM6828,FAM6828,1.804457009,306509,0,low,high,HI-LII,60000,4,1,5,3,196,65490,0.408342894,,1.998005731,,,22,16,16,17,23,14,108,24,20,17,27,23,28,139,15,12,18,20,16,15,96,19,16,22,11,13,23,104,20,13,18,21,19,14,105
FAM7389_373574,FAM7389,FAM7389,1.804457009,373574,1,low,high,HI-LII,60000,3,2,3,1,169,65490,0.408342894,,0.092623516,1453.856278,227.1005167,12,26,16,12,17,14,97,23,16,21,25,25,17,127,16,11,19,22,8,11,87,17,20,19,8,17,21,102,21,10,21,22,21,5,100
FAM7389_432832,FAM7389,FAM7389,1.804457009,432832,1,low,high,HI-LII,60000,3,1,3,1,147,65490,0.408342894,,0.03631702,1453.54945,231.8599174,17,14,11,18,14,11,85,24,16,14,18,26,24,122,15,11,21,15,15,17,94,15,22,22,16,19,21,115,21,20,24,24,24,15,128
FAM9538_419714,FAM9538,FAM9538,1.804457009,358440,1,low,high,HI-LII,60000,3,1,3,2,149,65490,0.408342894,,0.023830682,1450.118607,260.4616341,18,17,16,18,17,12,98,24,20,11,22,24,21,122,10,17,13,10,24,21,95,18,27,22,24,16,21,128,18,18,23,22,17,16,114
FAM9538_393257,FAM9538,FAM9538,1.804457009,415345,1,low,high,HI-LII,60000,3,1,3,2,217,65490,0.408342894,0.361111111,0.192016234,1389.151915,215.3010797,25,19,19,22,21,16,122,24,7,10,12,11,20,84,18,12,21,7,15,21,94,13,28,25,15,20,25,126,23,18,24,16,15,18,114
FAM3699_443653,FAM3699,FAM3699,1.804457009,443653,1,low,high,HI-LII,60000,4,2,3,1,170,73026,0.411428735,,,,,16,19,18,17,15,13,98,20,17,15,21,22,16,111,16,21,17,16,21,16,107,19,18,22,19,16,22,116,22,22,24,22,23,21,134
FAM3699_350983,FAM3699,FAM3699,1.804457009,350983,1,low,high,HI-LII,60000,4,1,4,1,187,73026,0.411428735,,-0.48090506,1386.540281,221.5348089,16,17,17,21,19,14,104,24,17,19,18,19,22,119,19,21,23,15,24,25,127,17,23,25,13,24,27,129,18,16,21,20,21,14,110
FAM5060_479557,FAM5060,FAM5060,1.804457009,479557,1,low,high,HI-LII,60000,5,5,5,3,153,55363,0.423514039,,-0.194996405,1354.142293,235.768077,16,14,13,18,16,11,88,25,26,17,17,18,26,129,17,14,16,17,16,15,95,14,21,23,17,17,19,111,17,17,20,16,22,19,111
FAM5060_319720,FAM5060,FAM5060,1.804457009,319720,1,low,high,HI-LII,60000,3,1,3,1,210,55363,0.423514039,,-0.360843031,1398.970068,220.6384589,27,20,28,17,20,24,136,25,21,18,17,22,24,127,24,27,20,14,14,17,116,19,25,26,18,14,21,123,20,21,17,18,19,14,109
FAM6515_439938,FAM6515,FAM6515,1.804457009,439938,0,low,high,HI-LII,60000,3,1,3,1,147,55363,0.423514039,0.875,1.440546055,1236.542297,219.0453743,17,19,15,12,16,17,96,16,17,11,14,6,16,80,22,12,7,18,3,19,81,14,25,17,12,18,14,100,13,9,11,14,10,10,67
FAM6515_343825,FAM6515,FAM6515,1.804457009,343825,0,low,high,HI-LII,60000,4,4,4,4,183,55363,0.423514039,,,,,26,22,23,23,27,23,144,20,20,13,14,23,24,114,20,27,25,13,16,15,116,18,16,22,17,14,24,111,17,8,18,21,13,7,84
FAM7934_485667,FAM7934,FAM7934,1.825750383,485667,0,low,high,HI-LII,50000,4,1,4,2,207,60695,0.367353356,,0.010376021,,,19,18,19,20,19,11,106,20,21,14,17,15,17,104,18,15,16,13,14,17,93,18,15,22,14,16,19,104,21,17,20,17,18,17,110
FAM7934_551207,FAM7934,FAM7934,1.825750383,551207,1,low,high,HI-LII,50000,5,5,1,1,159,60695,0.367353356,0.444444444,-0.56409757,1348.839498,315.3932718,23,17,18,17,17,11,103,23,23,17,18,27,29,137,13,21,21,13,15,18,101,18,20,21,20,17,23,119,19,17,23,24,24,16,123
FAM5280_438728,FAM5280,FAM5280,1.825750383,438728,0,low,high,HI-LII,50000,4,1,4,1,202,64930,0.396364515,,,,,10,9,8,9,17,6,59,27,23,23,23,27,29,152,23,24,23,24,30,25,149,21,18,28,16,13,24,120,23,17,25,23,26,17,131
FAM5280_572057,FAM5280,FAM5280,1.825750383,572057,1,low,high,HI-LII,50000,3,2,3,3,166,64930,0.396364515,,,,,22,18,21,21,15,13,110,28,23,15,18,25,21,130,17,26,20,17,22,18,120,18,23,24,18,17,23,123,20,16,17,22,21,19,115
FAM5850_545373,FAM5850,FAM5850,1.880892483,545373,0,low,high,HI-LII,80000,4,2,2,1,204,65490,0.408342894,,,,,18,12,16,22,18,11,97,27,23,14,15,24,26,129,30,24,23,14,26,23,140,25,21,28,23,17,25,139,23,28,25,23,24,24,147
FAM5850_632182,FAM5850,FAM5850,1.880892483,632182,0,low,high,HI-LII,80000,3,2,2,1,175,65490,0.408342894,,,,,20,23,14,11,17,10,95,21,26,26,22,26,28,149,20,19,17,10,20,17,103,14,8,27,17,15,16,97,23,13,19,22,15,10,102
FAM3935_491303,FAM3935,FAM3935,2.105199844,491303,0,low,high,HI-LII,70000,3,1,3,2,199,56133,0.344122579,,,,,19,21,23,17,19,16,115,23,23,13,25,14,22,120,15,17,19,14,15,21,101,19,27,25,11,20,25,127,25,24,20,16,21,14,120
FAM3935_350479,FAM3935,FAM3935,2.105199844,350479,1,low,high,HI-LII,70000,4,2,3,2,215,56133,0.344122579,0.027777778,-0.340437758,1407.320904,204.026842,22,10,14,11,14,11,82,24,22,20,18,17,23,124,14,18,21,16,18,18,105,15,18,23,20,18,21,115,20,21,21,21,22,17,122
FAM8975_571989,FAM8975,FAM8975,2.105199844,571989,0,low,high,HI-LII,70000,4,3,3,2,161,60695,0.367353356,,,,,15,13,8,15,13,12,76,27,17,16,14,18,21,113,25,17,19,14,16,16,107,19,27,27,18,14,22,127,24,22,21,22,21,24,134
FAM8975_486194,FAM8975,FAM8975,2.105199844,486194,1,low,high,HI-LII,70000,3,1,3,2,197,60695,0.367353356,,0.938748282,1328.481974,221.3001291,17,8,6,15,13,4,63,27,21,15,19,16,18,116,18,23,20,19,23,18,121,23,25,28,19,8,27,130,28,23,25,24,30,23,153
FAM6696_697873,FAM6696,FAM6696,2.105199844,697873,1,low,high,HI-LII,70000,5,2,3,4,169,55945,0.372220123,,0.23794591,1470.771623,233.8692617,13,10,9,9,15,10,66,30,27,29,22,28,26,162,25,26,26,15,28,22,142,22,13,27,16,18,25,121,22,21,22,22,18,16,121
FAM6696_566220,FAM6696,FAM6696,2.105199844,566220,0,low,high,HI-LII,70000,5,2,4,1,202,55945,0.372220123,,,,,13,17,15,21,18,16,100,21,19,11,17,19,22,109,19,13,18,15,15,17,97,16,13,21,13,14,14,91,14,17,18,15,11,12,87
FAM6162_339764,FAM6162,FAM6162,2.105199844,339764,0,low,high,HI-LII,70000,3,1,2,1,207,64700,0.381826525,,,,,12,8,15,10,15,9,69,24,18,12,16,23,20,113,21,14,15,12,14,18,94,19,13,21,19,18,20,110,19,19,21,16,10,15,100
FAM6162_426825,FAM6162,FAM6162,2.105199844,426825,0,low,high,HI-LII,70000,4,1,4,2,190,64700,0.381826525,,,,,14,11,14,13,10,10,72,19,12,14,15,18,14,92,13,10,8,16,11,15,73,15,15,20,14,20,18,102,13,8,10,14,12,14,71
FAM8258_388365,FAM8258,FAM8258,2.105199844,388365,1,low,high,HI-LII,70000,4,1,4,1,193,64700,0.381826525,,0.173545649,1385.616085,227.9917598,20,16,14,17,14,17,98,21,24,10,12,15,21,103,20,19,16,15,15,21,106,16,19,22,22,16,24,119,23,26,21,20,19,17,126
FAM8258_499742,FAM8258,FAM8258,2.105199844,499742,1,low,high,HI-LII,70000,4,2,4,2,148,64700,0.381826525,,0.34196607,1383.14243,238.8305996,23,26,21,23,25,21,139,18,21,16,15,21,22,113,22,12,23,19,14,17,107,15,17,24,14,16,26,112,14,4,10,12,9,7,56
FAM3404_355380,FAM3404,FAM3404,2.105199844,355380,0,low,high,HI-LII,70000,5,1,5,1,197,66451,0.395262716,,-0.670598029,,,17,17,18,16,16,9,93,23,21,16,17,21,20,118,21,19,19,18,17,21,115,22,23,17,14,13,18,107,19,11,20,18,19,10,97
FAM3404_434643,FAM3404,FAM3404,2.105199844,434643,1,low,high,HI-LII,70000,5,1,5,2,151,66451,0.395262716,,0.172787954,1389.15855,272.9901373,19,16,14,20,16,7,92,24,23,13,20,22,20,122,18,20,23,13,15,15,104,15,18,24,18,18,20,113,20,24,20,21,19,19,123
FAM6227_429101,FAM6227,FAM6227,2.105199844,429101,0,low,high,HI-LII,70000,4,1,4,1,172,65490,0.408342894,,,,,9,18,10,14,8,7,66,21,11,22,16,21,17,108,23,19,16,17,22,24,121,16,19,18,13,19,13,98,21,20,21,19,18,16,115
FAM6227_372242,FAM6227,FAM6227,2.105199844,372242,0,low,high,HI-LII,70000,3,2,4,3,184,65490,0.408342894,,,,,9,23,11,11,23,7,84,22,19,16,25,27,16,125,10,10,17,20,9,21,87,19,24,23,14,20,23,123,14,13,23,23,15,8,96
FAM7065_477483,FAM7065,FAM7065,2.105199844,477483,1,low,high,HI-LII,70000,4,2,4,2,161,73026,0.411428735,0.138888889,-0.295962684,1360.364825,243.791429,18,12,20,16,11,8,85,15,9,8,16,12,20,80,27,32,22,15,28,13,137,15,18,22,19,25,20,119,20,18,24,19,28,13,122
FAM7065_334355,FAM7065,FAM7065,2.105199844,334355,1,low,high,HI-LII,70000,3,2,3,3,187,73026,0.411428735,,0.144785167,1363.406637,221.9531761,19,18,16,17,21,16,107,25,23,15,16,25,24,128,24,22,22,16,22,19,125,22,22,25,22,23,25,139,17,17,19,22,18,16,109
FAM1442_365784,FAM1442,FAM1442,2.105199844,365784,0,low,high,HI-LII,70000,4,1,4,1,221,43195,0.417031739,,-1.114071539,,,10,18,9,14,17,8,76,18,17,20,20,16,19,110,15,9,14,15,15,17,85,19,18,21,8,9,14,89,19,16,22,19,22,13,111
FAM1442_455382,FAM1442,FAM1442,2.105199844,455382,0,low,high,HI-LII,70000,3,1,3,1,201,43195,0.417031739,,,,,17,19,13,16,17,8,90,21,22,19,17,17,23,119,16,14,14,14,12,18,88,14,9,20,9,8,16,76,17,15,20,19,15,14,100
FAM2444_315216,FAM2444,FAM2444,2.105199844,315216,0,low,high,HI-LII,70000,4,2,2,1,179,58357,0.41881898,,,,,9,15,21,15,15,10,85,29,21,18,16,26,27,137,27,18,26,21,25,22,139,18,25,31,18,20,24,136,17,13,23,17,23,13,106
FAM2444_460070,FAM2444,FAM2444,2.105199844,460070,0,low,high,HI-LII,70000,4,2,4,1,161,58357,0.41881898,,,,,14,21,16,14,17,16,98,10,15,14,12,17,8,76,14,13,13,15,14,18,87,17,18,18,10,15,12,90,16,14,17,14,16,18,95
FAM3900_326908,FAM3900,FAM3900,2.105199844,326908,1,low,high,HI-LII,70000,4,1,3,2,184,58357,0.41881898,,-0.275889817,1379.500616,227.3177006,16,16,19,18,17,16,102,26,25,16,19,22,21,129,21,26,26,15,14,19,121,18,25,23,16,20,23,125,16,16,18,18,19,11,98
FAM3900_470504,FAM3900,FAM3900,2.105199844,470504,0,low,high,HI-LII,70000,5,1,5,1,160,58357,0.41881898,,,,,18,13,15,18,14,14,92,22,16,14,20,18,19,109,19,18,19,19,17,17,109,15,17,16,16,13,20,97,19,8,15,15,13,15,85
FAM8119_432482,FAM8119,FAM8119,2.105199844,432482,0,low,high,HI-LII,70000,3,2,2,2,177,58357,0.41881898,,-0.723207045,1259.723907,183.043453,24,22,19,22,17,17,121,16,15,8,10,19,16,84,21,16,14,13,10,18,92,15,13,18,14,21,13,94,15,12,11,15,9,14,76
FAM1555_378294,FAM1555,FAM1555,2.105199844,378294,0,low,high,HI-LII,70000,4,1,3,2,191,58248,0.420208046,,,,,13,6,6,11,11,7,54,22,15,19,16,16,16,104,19,10,13,9,18,19,88,21,19,26,19,13,18,116,23,21,24,17,18,19,122
FAM1555_484339,FAM1555,FAM1555,2.105199844,484339,0,low,high,HI-LII,70000,4,2,4,2,166,58248,0.420208046,,0.295400205,,,18,15,19,19,13,14,98,26,23,19,22,21,25,136,22,20,26,16,25,22,131,14,21,24,14,27,25,125,15,10,20,20,13,16,94
FAM7433_418736,FAM7433,FAM7433,2.105199844,418736,1,low,high,HI-LII,70000,5,5,1,1,150,55206,0.423247582,,1.654020802,1346.556516,219.4079641,8,14,21,8,19,12,82,20,17,21,19,20,23,120,16,19,13,21,16,18,103,21,28,21,18,19,20,127,24,18,23,25,29,17,136
FAM7433_322016,FAM7433,FAM7433,2.105199844,322016,0,low,high,HI-LII,70000,5,2,4,2,178,55206,0.423247582,,-0.369748773,1239.37127,127.2504286,16,10,9,14,14,10,73,20,14,15,20,23,19,111,25,9,19,17,22,18,110,17,17,20,21,18,20,113,17,18,23,20,20,16,114
FAM7897_497837,FAM7897,FAM7897,2.105199844,497837,0,low,high,HI-LII,70000,4,2,3,2,163,55363,0.423514039,,0.728554001,1222.205225,147.7322212,15,17,12,15,11,13,83,15,14,17,19,16,14,95,17,16,18,17,14,21,103,16,16,17,18,18,13,98,19,19,20,13,20,16,107
FAM7897_384103,FAM7897,FAM7897,2.105199844,384103,1,low,high,HI-LII,70000,4,1,4,1,208,55363,0.423514039,0.388888889,-0.280056375,1413.942639,246.3100026,21,20,18,16,13,16,104,23,19,10,13,13,21,99,18,18,12,15,13,20,96,18,15,21,18,16,19,107,21,18,16,19,15,20,109
FAM5854_318242,FAM5854,FAM5854,2.116004044,318242,1,low,high,HI-LII,over 85000,4,3,4,3,204,64700,0.381826525,,-0.278826891,1369.519688,230.8622357,14,11,14,5,18,4,66,27,29,17,18,30,20,141,18,21,20,20,19,19,117,19,25,28,13,21,20,126,22,17,29,25,27,21,141
FAM5854_465780,FAM5854,FAM5854,2.116004044,465780,1,low,high,HI-LII,over 85000,4,2,4,3,191,64700,0.381826525,,0.032186209,1386.844559,245.6482801,19,19,22,20,18,15,113,23,15,15,19,14,19,105,14,17,25,16,17,18,107,21,20,24,16,16,23,120,19,12,21,17,17,17,103
FAM6587_412774,FAM6587,FAM6587,2.116004044,412774,1,low,high,HI-LII,over 85000,4,3,3,4,162,64700,0.381826525,,0.240124025,1344.799473,267.6815999,18,16,16,22,16,19,107,24,20,14,15,8,23,104,14,12,18,8,16,19,87,19,24,23,19,18,26,129,25,20,21,20,17,22,125
FAM6587_396010,FAM6587,FAM6587,2.116004044,396010,1,low,high,HI-LII,over 85000,4,2,3,1,177,64700,0.381826525,,0.153950552,1343.896471,268.8920061,20,11,6,19,9,8,73,28,15,14,18,10,25,110,19,16,24,11,15,21,106,25,31,30,23,19,27,155,29,23,27,21,26,26,152
FAM1470_645530,FAM1470,FAM1470,2.116004044,645530,0,low,high,HI-LII,over 85000,5,2,3,1,150,65490,0.408342894,0.902777778,1.540714492,1283.978738,158.7809566,11,11,10,7,8,10,57,24,24,15,19,19,16,117,19,14,10,13,13,20,89,20,24,25,17,18,21,125,21,13,23,22,21,17,117
FAM1470_532780,FAM1470,FAM1470,2.116004044,532780,1,low,high,HI-LII,over 85000,3,2,2,1,179,65490,0.408342894,,-0.323511734,1409.630457,234.1145541,12,16,19,17,16,12,92,30,19,19,23,22,27,140,27,20,23,14,26,16,126,18,21,25,18,22,26,130,20,13,22,16,16,14,101
FAM1470_424166,FAM1470,FAM1470,2.116004044,424166,0,low,high,HI-LII,over 85000,4,1,2,2,213,65490,0.408342894,0.972222222,-0.594567304,1236.050186,141.7542138,13,7,12,18,8,9,67,28,17,16,14,10,26,111,26,17,9,11,26,20,109,23,27,25,26,25,25,151,19,9,13,12,12,20,85
FAM2840_433495,FAM2840,FAM2848,2.116004044,433495,1,low,high,HI-LII,over 85000,4,2,4,2,169,65490,0.408342894,,-0.217985187,1426.968562,259.9741889,17,16,11,12,22,17,95,25,20,13,20,20,21,119,21,19,25,11,12,20,108,18,23,26,18,15,22,122,22,17,22,25,20,9,115
FAM4160_539196,FAM4160,FAM4160,2.116004044,539196,0,low,high,HI-LII,over 85000,5,1,4,2,184,73026,0.411428735,,,,,11,7,4,7,13,4,46,28,27,23,22,25,24,149,25,17,25,15,23,19,124,22,16,26,16,10,20,110,23,22,25,23,28,16,137
FAM4160_647152,FAM4160,FAM4160,2.116004044,647152,0,low,high,HI-LII,over 85000,4,1,2,2,169,73026,0.411428735,,,,,16,11,11,12,20,7,77,27,20,18,18,25,27,135,27,16,19,16,19,19,116,16,18,24,11,13,26,108,21,16,21,21,21,16,116
FAM6566_461127,FAM6566,FAM6566,2.116004044,461127,0,low,high,HI-LII,over 85000,4,3,4,3,161,43195,0.417031739,,,,,17,10,15,10,16,9,77,26,20,13,17,21,22,119,17,14,20,15,14,20,100,22,21,25,20,22,19,129,19,13,18,18,15,17,100
FAM6566_340918,FAM6566,FAM6566,2.116004044,340918,1,low,high,HI-LII,over 85000,4,1,3,1,196,43195,0.417031739,,,,,17,19,15,13,11,10,85,26,27,22,21,19,25,140,23,24,19,17,19,23,125,19,21,26,17,17,21,121,23,22,22,21,21,16,125
